"","employee_id","company_id","dept","seniority","salary","join_date","quit_date"
"437",408935,3,"customer_service",26,92000,"2015-07-15",NA
"438",850321,1,"data_science",4,73000,"2012-05-29",NA
"439",531482,10,"data_science",25,244000,"2011-12-19","2013-12-20"
"440",110260,2,"sales",6,121000,"2014-12-10",NA
"441",833223,6,"customer_service",21,97000,"2015-07-06",NA
"442",801009,4,"marketing",4,31000,"2014-11-17","2015-11-27"
"443",930115,1,"data_science",5,180000,"2013-10-22",NA
"444",408481,1,"customer_service",24,104000,"2014-02-24",NA
"445",194942,2,"marketing",20,213000,"2015-03-30",NA
"446",909316,2,"customer_service",27,110000,"2011-06-06","2012-01-03"
"447",232873,1,"customer_service",17,102000,"2013-02-19","2014-03-21"
"448",762095,2,"customer_service",1,27000,"2015-07-13",NA
"449",744283,1,"customer_service",7,70000,"2014-08-18","2015-10-02"
"450",326908,4,"customer_service",7,76000,"2012-02-06","2015-01-02"
"451",709637,1,"data_science",19,302000,"2011-06-21",NA
"452",258465,8,"data_science",4,54000,"2015-07-27",NA
"453",278488,1,"customer_service",12,78000,"2011-08-01","2015-05-15"
"454",711005,3,"marketing",16,122000,"2015-06-08",NA
"455",255,1,"engineer",27,315000,"2011-05-11","2015-05-15"
"456",33112,1,"customer_service",14,78000,"2013-10-28","2014-10-24"
"457",549420,3,"design",14,1e+05,"2011-10-17","2014-12-19"
"458",442078,4,"customer_service",15,108000,"2011-06-13","2012-06-29"
"459",753563,10,"sales",14,133000,"2015-02-02",NA
"460",503661,1,"customer_service",13,89000,"2015-11-09",NA
"461",394204,3,"marketing",23,137000,"2013-10-16","2014-10-24"
"462",217227,5,"customer_service",2,20000,"2012-05-14","2014-02-28"
"463",427269,3,"customer_service",3,20000,"2015-03-02",NA
"464",708015,6,"customer_service",28,92000,"2015-05-11",NA
"465",38105,5,"design",23,160000,"2011-02-10","2013-08-06"
"466",385679,1,"customer_service",2,27000,"2013-04-29","2015-04-10"
"467",690240,2,"marketing",5,136000,"2014-10-27",NA
"468",435704,9,"engineer",26,229000,"2011-10-03","2015-02-20"
"469",792053,2,"customer_service",25,121000,"2012-04-23","2013-04-26"
"470",448329,5,"data_science",24,233000,"2013-01-24","2014-12-19"
"471",51777,2,"data_science",27,310000,"2013-09-11","2014-09-26"
"472",473299,1,"engineer",26,344000,"2012-05-22",NA
"473",58927,8,"sales",1,40000,"2013-02-25","2014-01-27"
"474",946918,2,"marketing",12,128000,"2015-10-19",NA
"475",507787,6,"engineer",22,236000,"2014-10-20",NA
"476",654777,2,"data_science",27,337000,"2012-11-19",NA
"477",588336,2,"engineer",14,183000,"2015-09-08",NA
"478",235813,7,"engineer",20,224000,"2012-07-02","2013-05-24"
"479",855168,7,"sales",12,112000,"2011-05-02","2012-03-02"
"480",405330,3,"data_science",4,53000,"2011-08-15","2012-09-28"
"481",457687,1,"engineer",20,277000,"2012-07-30","2015-10-23"
"482",963374,6,"customer_service",21,105000,"2011-12-19","2014-03-14"
"483",562815,9,"data_science",15,211000,"2014-01-13",NA
"484",319978,6,"customer_service",21,88000,"2013-05-06","2014-07-25"
"485",919998,7,"marketing",29,155000,"2015-01-05",NA
"486",213017,4,"data_science",3,44000,"2012-02-15",NA
"487",114779,1,"data_science",10,203000,"2011-07-19","2012-06-29"
"488",106236,1,"engineer",10,230000,"2014-02-24",NA
"489",849653,1,"sales",13,147000,"2014-09-15",NA
"490",655748,6,"sales",19,194000,"2012-07-23","2013-08-09"
"491",740506,4,"customer_service",17,123000,"2011-08-08","2014-10-24"
"492",28932,1,"marketing",22,232000,"2013-10-07","2014-10-16"
"493",201085,3,"customer_service",20,89000,"2011-01-31","2014-06-20"
"494",328355,4,"sales",23,152000,"2013-05-06","2014-03-14"
"495",566297,2,"engineer",17,254000,"2013-05-28","2015-06-04"
"496",677016,1,"marketing",1,42000,"2015-01-12",NA
"497",496040,1,"customer_service",11,91000,"2015-07-27",NA
"498",34844,1,"design",9,117000,"2011-08-29","2012-10-19"
"499",124337,3,"customer_service",10,67000,"2011-11-28","2015-07-24"
"500",667928,9,"data_science",10,156000,"2014-01-13","2015-03-06"
"501",931572,4,"data_science",2,67000,"2013-10-28",NA
"502",205170,3,"marketing",21,178000,"2015-03-16",NA
"503",959210,3,"design",7,101000,"2011-08-08","2012-07-20"
"504",254167,10,"engineer",6,185000,"2012-07-03","2015-09-11"
"505",962065,2,"customer_service",7,76000,"2013-06-17","2015-08-28"
"506",934734,1,"marketing",4,51000,"2014-06-16",NA
"507",111875,1,"sales",13,139000,"2011-10-03","2013-08-23"
"508",539239,1,"customer_service",13,72000,"2013-02-25","2014-01-31"
"509",138278,2,"sales",13,155000,"2013-02-19",NA
"510",711922,3,"engineer",11,187000,"2011-07-11","2012-06-29"
"511",899518,2,"engineer",24,266000,"2015-02-09",NA
"512",665820,1,"sales",20,235000,"2014-04-07",NA
"513",292630,3,"customer_service",7,71000,"2014-08-12",NA
"514",307132,4,"data_science",8,164000,"2012-07-09","2015-07-17"
"515",428072,1,"customer_service",1,31000,"2012-06-18","2013-06-14"
"516",846673,2,"customer_service",5,81000,"2015-08-17",NA
"517",217607,2,"marketing",12,121000,"2012-03-12","2014-08-15"
"518",222877,8,"customer_service",27,89000,"2011-09-19","2015-01-09"
"519",304761,3,"design",13,93000,"2012-01-03",NA
"520",883221,2,"engineer",23,280000,"2013-06-03",NA
"521",284199,5,"customer_service",20,112000,"2012-04-30",NA
"522",274779,1,"customer_service",12,74000,"2014-03-17","2015-04-10"
"523",209964,1,"customer_service",10,89000,"2013-10-07","2014-11-07"
"524",358937,6,"engineer",28,233000,"2012-06-04","2015-11-06"
"525",889900,1,"customer_service",21,117000,"2013-09-09",NA
"526",74837,5,"customer_service",27,70000,"2014-11-04",NA
"527",953970,6,"customer_service",27,93000,"2013-07-29","2014-07-18"
"528",407776,1,"design",11,151000,"2014-03-24","2015-03-13"
"529",793324,1,"customer_service",22,127000,"2014-05-05",NA
"530",193861,3,"marketing",12,101000,"2012-12-05","2014-10-17"
"531",9359,6,"marketing",18,192000,"2013-12-23","2014-12-19"
"532",506348,4,"engineer",3,50000,"2014-05-19","2015-04-10"
"533",145888,4,"customer_service",27,1e+05,"2011-08-08","2012-08-16"
"534",831481,1,"sales",4,44000,"2014-10-14",NA
"535",74454,2,"data_science",19,277000,"2011-11-07","2015-08-07"
"536",407886,1,"sales",26,193000,"2011-09-19","2012-10-05"
"537",756008,5,"customer_service",7,75000,"2015-10-28",NA
"538",864178,5,"marketing",4,40000,"2015-07-07",NA
"539",226996,4,"design",27,113000,"2015-09-14",NA
"540",372992,4,"customer_service",27,79000,"2015-03-16",NA
"541",164662,1,"engineer",12,196000,"2013-04-03","2014-03-28"
"542",868281,1,"customer_service",21,136000,"2014-10-29",NA
"543",933532,1,"marketing",29,177000,"2015-09-08",NA
"544",323884,4,"engineer",15,244000,"2011-03-14","2014-02-07"
"545",64657,1,"sales",22,186000,"2012-06-04","2013-05-31"
"546",855412,1,"sales",23,209000,"2015-01-12",NA
"547",660224,2,"customer_service",8,90000,"2011-11-21","2012-12-26"
"548",784832,1,"marketing",12,144000,"2014-08-18",NA
"549",258464,7,"customer_service",8,73000,"2012-04-02","2014-02-28"
"550",523019,6,"customer_service",10,68000,"2012-12-31","2014-01-10"
"551",185197,2,"engineer",25,330000,"2015-05-26",NA
"552",790168,3,"marketing",5,1e+05,"2011-03-09","2013-03-15"
"553",719932,2,"marketing",25,206000,"2011-08-29","2012-08-09"
"554",21737,5,"engineer",15,259000,"2011-06-06","2012-06-08"
"555",767774,1,"customer_service",15,119000,"2012-02-21","2013-03-01"
"556",526794,1,"engineer",5,182000,"2015-05-26",NA
"557",123604,1,"sales",5,130000,"2015-03-23",NA
"558",680543,7,"customer_service",19,97000,"2015-04-06",NA
"559",473482,2,"customer_service",22,142000,"2015-05-26",NA
"560",172503,10,"marketing",7,113000,"2015-10-12",NA
"561",805133,1,"customer_service",3,27000,"2013-03-11",NA
"562",988316,1,"engineer",29,281000,"2013-09-23",NA
"563",606527,4,"customer_service",25,101000,"2014-11-10",NA
"564",514518,1,"sales",8,119000,"2012-09-10","2013-10-11"
"565",509452,1,"engineer",17,298000,"2013-11-18",NA
"566",593998,2,"marketing",6,107000,"2011-10-03","2012-12-07"
"567",612707,1,"customer_service",22,119000,"2015-11-23",NA
"568",354942,1,"sales",27,227000,"2015-06-01",NA
"569",749088,1,"customer_service",8,80000,"2011-05-31","2012-03-09"
"570",536879,2,"customer_service",4,32000,"2015-04-06",NA
"571",337202,6,"marketing",22,195000,"2011-12-27","2014-05-29"
"572",322799,2,"engineer",15,332000,"2011-01-24","2015-10-09"
"573",737114,5,"customer_service",23,83000,"2015-10-19",NA
"574",225318,4,"data_science",5,154000,"2011-03-28","2013-05-17"
"575",81195,1,"customer_service",8,84000,"2014-10-06",NA
"576",665745,2,"customer_service",18,1e+05,"2012-05-14","2015-05-08"
"577",709725,1,"marketing",9,103000,"2012-09-10","2013-08-16"
"578",916692,5,"sales",29,148000,"2012-08-06",NA
"579",985510,1,"customer_service",23,145000,"2012-05-14","2014-01-10"
"580",684438,2,"customer_service",29,127000,"2015-04-08",NA
"581",217284,3,"engineer",23,234000,"2013-05-06",NA
"582",591484,1,"sales",2,51000,"2015-03-02",NA
"583",638445,4,"customer_service",20,98000,"2011-10-10","2012-09-14"
"584",947704,4,"data_science",23,283000,"2015-07-06",NA
"585",287245,1,"design",2,57000,"2015-03-30",NA
"586",315683,3,"design",3,49000,"2015-02-02",NA
"587",131335,3,"customer_service",15,107000,"2015-11-02",NA
"588",899243,1,"customer_service",25,137000,"2014-08-18","2015-08-28"
"589",494704,6,"customer_service",17,105000,"2013-08-12","2014-11-14"
"590",600428,4,"engineer",19,247000,"2014-09-09",NA
"591",471193,1,"design",26,223000,"2015-02-26",NA
"592",123567,3,"data_science",21,205000,"2015-12-01",NA
"593",737724,1,"engineer",13,204000,"2013-11-11",NA
"594",167964,1,"customer_service",4,27000,"2011-05-09","2014-09-12"
"595",85008,1,"customer_service",13,83000,"2015-01-12","2015-12-04"
"596",218768,1,"sales",16,173000,"2013-04-08","2014-02-21"
"597",178759,1,"marketing",27,190000,"2012-07-09","2013-06-14"
"598",780371,7,"marketing",7,103000,"2014-03-24","2015-02-27"
"599",791782,7,"engineer",24,272000,"2012-07-02","2015-09-11"
"600",439747,5,"customer_service",9,65000,"2012-10-29","2014-11-21"
"601",339010,3,"customer_service",20,87000,"2011-11-21","2015-04-24"
"602",456190,1,"sales",18,168000,"2013-02-06","2014-01-31"
"603",994342,1,"customer_service",13,69000,"2012-01-09","2013-03-01"
"604",289932,4,"customer_service",20,82000,"2013-02-19","2014-03-21"
"605",778047,9,"customer_service",10,61000,"2015-07-27",NA
"606",609874,2,"design",20,185000,"2013-07-08","2014-10-03"
"607",600215,3,"customer_service",9,58000,"2012-08-22","2013-08-23"
"608",311641,5,"customer_service",24,92000,"2011-08-08","2012-07-27"
"609",745900,2,"marketing",8,129000,"2013-11-12",NA
"610",47967,6,"customer_service",8,63000,"2015-06-01",NA
"611",199806,7,"customer_service",9,69000,"2011-10-10","2013-11-01"
"612",892159,2,"data_science",26,257000,"2013-12-16",NA
"613",893593,2,"customer_service",6,65000,"2013-03-04","2014-10-03"
"614",133744,1,"data_science",23,334000,"2011-08-22","2013-07-05"
"615",129259,1,"marketing",4,46000,"2015-03-09",NA
"616",925434,2,"customer_service",13,73000,"2011-03-07","2013-09-06"
"617",294444,1,"data_science",3,77000,"2012-10-08","2015-11-27"
"618",79630,4,"customer_service",14,52000,"2014-11-10","2015-10-02"
"619",612754,1,"customer_service",16,106000,"2012-02-27",NA
"620",556514,1,"data_science",26,317000,"2014-04-24",NA
"621",644265,2,"engineer",15,372000,"2012-09-17","2013-09-03"
"622",686459,1,"customer_service",10,79000,"2011-09-06","2012-09-07"
"623",544954,1,"data_science",7,182000,"2013-10-14",NA
"624",541442,1,"customer_service",14,68000,"2011-03-14","2013-03-22"
"625",317468,10,"customer_service",8,62000,"2012-09-10",NA
"626",343662,3,"data_science",25,230000,"2011-07-25","2015-05-22"
"627",820953,5,"customer_service",15,115000,"2015-09-02",NA
"628",892818,1,"sales",27,196000,"2014-04-21","2015-02-20"
"629",930248,1,"marketing",2,57000,"2015-06-01",NA
"630",388368,6,"customer_service",10,69000,"2011-08-29","2013-12-06"
"631",209712,1,"sales",28,202000,"2012-10-31",NA
"632",539270,8,"engineer",11,140000,"2015-09-08",NA
"633",77253,2,"sales",23,199000,"2015-05-04",NA
"634",581949,3,"engineer",1,66000,"2011-06-06","2014-12-12"
"635",821557,7,"design",19,159000,"2015-05-11",NA
"636",968304,1,"sales",24,188000,"2015-10-12",NA
"637",230022,1,"design",16,173000,"2013-02-11",NA
"638",318608,1,"engineer",11,201000,"2015-08-31",NA
"639",740528,1,"engineer",9,194000,"2011-08-15","2015-01-23"
"640",70732,1,"marketing",9,127000,"2013-03-04","2015-04-24"
"641",367355,1,"customer_service",2,30000,"2013-06-03","2015-10-23"
"642",407926,7,"customer_service",21,101000,"2014-07-28","2015-07-06"
"643",734528,1,"marketing",2,49000,"2013-08-26","2014-10-17"
"644",662947,8,"marketing",16,160000,"2015-05-11",NA
"645",602174,1,"customer_service",1,33000,"2012-04-30",NA
"646",732089,2,"design",17,205000,"2014-05-27",NA
"647",813115,7,"design",20,155000,"2014-09-08",NA
"648",664204,8,"marketing",29,147000,"2014-02-03","2015-02-20"
"649",936282,1,"customer_service",5,89000,"2011-07-11","2015-01-22"
"650",445989,3,"engineer",8,151000,"2012-03-13","2014-05-09"
"651",140239,8,"design",16,152000,"2013-05-13",NA
"652",852927,1,"customer_service",25,96000,"2012-12-24","2013-10-11"
"653",402289,9,"sales",13,105000,"2012-12-17","2014-01-03"
"654",540356,1,"data_science",10,197000,"2013-06-24",NA
"655",375122,1,"marketing",11,116000,"2012-12-31","2013-11-29"
"656",645629,10,"marketing",13,93000,"2013-01-28","2014-03-28"
"657",450657,3,"customer_service",25,90000,"2011-07-11",NA
"658",301798,5,"marketing",8,114000,"2014-05-05",NA
"659",561144,2,"engineer",13,191000,"2015-04-27",NA
"660",796196,1,"customer_service",15,108000,"2015-09-21",NA
"661",939902,3,"engineer",12,144000,"2013-11-25","2014-11-07"
"662",255497,3,"customer_service",22,99000,"2012-01-03",NA
"663",81369,1,"data_science",6,150000,"2012-12-10",NA
"664",25584,1,"customer_service",29,116000,"2014-09-02",NA
"665",685120,5,"data_science",22,221000,"2011-03-07","2012-10-19"
"666",691427,1,"sales",18,220000,"2014-10-13",NA
"667",930663,1,"data_science",8,204000,"2012-02-13","2013-03-15"
"668",414634,1,"sales",29,212000,"2015-08-05",NA
"669",797693,8,"sales",1,34000,"2014-06-09",NA
"670",861337,2,"engineer",11,191000,"2012-08-13","2015-09-04"
"671",745690,5,"customer_service",6,67000,"2011-02-22","2014-06-13"
"672",146398,2,"sales",29,182000,"2011-03-21","2014-06-27"
"673",624930,1,"design",22,195000,"2012-12-24","2014-11-28"
"674",120525,6,"customer_service",18,98000,"2014-05-12",NA
"675",774144,7,"sales",27,153000,"2013-08-13",NA
"676",562374,1,"data_science",20,322000,"2011-05-09","2015-06-19"
"677",119783,1,"engineer",10,206000,"2014-07-21","2015-07-28"
"678",772970,1,"marketing",22,180000,"2011-03-21","2013-04-26"
"679",957692,2,"sales",23,184000,"2012-03-05","2013-02-01"
"680",723494,6,"customer_service",24,101000,"2011-07-11","2015-11-13"
"681",890906,1,"engineer",22,317000,"2014-04-21",NA
"682",70551,7,"customer_service",12,81000,"2012-07-23","2013-09-20"
"683",237821,1,"sales",11,145000,"2015-06-08",NA
"684",191662,2,"data_science",10,220000,"2011-04-18","2015-02-13"
"685",215644,4,"customer_service",2,23000,"2012-07-02","2014-05-16"
"686",92092,6,"engineer",28,243000,"2013-06-17",NA
"687",431239,10,"sales",24,149000,"2014-05-05",NA
"688",615585,5,"customer_service",9,59000,"2015-11-30",NA
"689",357128,1,"design",21,196000,"2011-02-22","2012-03-30"
"690",636690,2,"customer_service",20,122000,"2011-02-07","2012-01-27"
"691",239980,1,"customer_service",27,117000,"2012-05-30","2014-06-25"
"692",455302,2,"engineer",17,276000,"2015-03-02",NA
"693",120331,2,"customer_service",9,94000,"2012-06-04","2013-06-07"
"694",440541,9,"customer_service",23,84000,"2013-05-13","2015-02-13"
"695",398807,5,"sales",11,115000,"2014-05-19",NA
"696",489471,3,"data_science",18,216000,"2012-11-26","2015-06-19"
"697",273905,2,"engineer",13,153000,"2012-08-13","2015-11-06"
"698",121098,3,"customer_service",16,72000,"2014-10-20","2015-11-06"
"699",751202,1,"customer_service",11,90000,"2015-05-04",NA
"700",630226,5,"data_science",3,63000,"2013-08-12","2014-08-01"
"701",130500,1,"data_science",20,280000,"2014-11-11",NA
"702",449377,2,"data_science",11,188000,"2014-04-21","2015-05-15"
"703",413625,8,"engineer",28,203000,"2014-12-02",NA
"704",657061,1,"sales",10,135000,"2011-12-05","2012-10-26"
"705",867421,1,"customer_service",8,75000,"2011-11-14","2012-12-21"
"706",872570,10,"customer_service",16,101000,"2014-02-10",NA
"707",803256,1,"engineer",23,291000,"2012-07-09",NA
"708",361605,1,"engineer",17,3e+05,"2011-12-27","2015-08-21"
"709",663830,3,"marketing",28,167000,"2011-03-07","2013-01-18"
"710",792723,1,"customer_service",19,110000,"2014-05-27",NA
"711",141427,1,"data_science",25,305000,"2014-09-22","2015-10-02"
"712",661428,1,"customer_service",20,139000,"2013-01-22","2015-01-30"
"713",756786,5,"customer_service",18,90000,"2014-07-28",NA
"714",702817,2,"customer_service",3,26000,"2015-02-09",NA
"715",60311,7,"data_science",13,142000,"2015-01-20",NA
"716",277356,5,"marketing",25,146000,"2015-11-23",NA
"717",402652,2,"data_science",7,192000,"2013-05-06","2014-03-28"
"718",564494,1,"design",14,147000,"2012-04-30",NA
"719",141287,1,"marketing",20,187000,"2015-06-23",NA
"720",735041,6,"sales",19,160000,"2015-01-12",NA
"721",111531,2,"customer_service",11,61000,"2015-08-17",NA
"722",919153,1,"sales",16,185000,"2011-10-03","2013-11-29"
"723",348601,9,"sales",24,167000,"2012-07-16","2013-01-18"
"724",130683,1,"customer_service",20,121000,"2011-01-24","2012-01-06"
"725",224651,8,"customer_service",18,88000,"2013-06-03","2015-07-06"
"726",223250,2,"engineer",8,184000,"2011-05-23","2014-04-25"
"727",980995,1,"customer_service",15,134000,"2014-06-25","2015-08-14"
"728",509108,4,"customer_service",7,69000,"2014-02-24",NA
"729",37087,1,"engineer",21,274000,"2011-02-28","2012-03-16"
"730",381569,4,"engineer",11,166000,"2011-12-19","2012-12-14"
"731",439741,1,"marketing",18,204000,"2013-04-08","2014-03-21"
"732",926857,5,"marketing",24,158000,"2012-05-23","2013-07-05"
"733",409921,4,"customer_service",29,81000,"2012-04-16","2013-03-08"
"734",703489,6,"design",3,39000,"2011-10-31",NA
"735",111631,3,"customer_service",8,59000,"2013-02-04","2015-03-20"
"736",754478,1,"engineer",3,85000,"2011-05-16","2012-05-25"
"737",965322,1,"customer_service",24,138000,"2012-06-18",NA
"738",238244,10,"engineer",2,54000,"2014-08-18",NA
"739",614803,2,"customer_service",15,129000,"2014-05-12","2015-05-15"
"740",699348,4,"sales",8,94000,"2011-06-06","2015-11-27"
"741",797954,9,"design",21,179000,"2011-02-07","2012-03-09"
"742",696319,3,"customer_service",8,69000,"2011-05-16","2013-06-18"
"743",377606,11,"customer_service",20,83000,"2014-05-05",NA
"744",37400,1,"customer_service",15,141000,"2014-07-07",NA
"745",176675,3,"customer_service",20,94000,"2011-09-26","2013-05-17"
"746",542581,1,"customer_service",27,118000,"2011-11-15",NA
"747",142580,3,"sales",8,121000,"2013-08-05",NA
"748",9411,1,"engineer",20,356000,"2015-07-07",NA
"749",468998,4,"customer_service",14,68000,"2012-05-21","2013-12-06"
"750",496424,2,"marketing",13,135000,"2012-12-10",NA
"751",878932,1,"engineer",18,333000,"2013-11-04",NA
"752",679669,4,"engineer",25,252000,"2015-06-08",NA
